cauldron,date,start_time_epoch,end_time_epoch,section_drain_slope_per_min,section_drain_duration_minutes
cauldron_005,2025-11-02,1762083960,1762084020,-0.010000000000047747,1.0
cauldron_005,2025-11-02,1762084440,1762084500,-0.05000000000001136,1.0
cauldron_005,2025-11-02,1762085040,1762085220,-0.03500000000000227,3.0
cauldron_005,2025-11-02,1762085460,1762085520,-0.019999999999981807,1.0
cauldron_005,2025-11-02,1762085880,1762085940,-0.04000000000002046,1.0
cauldron_005,2025-11-02,1762088160,1762088220,-0.06999999999999318,1.0
cauldron_005,2025-11-02,1762090080,1762090140,-0.08999999999997499,1.0
cauldron_005,2025-11-02,1762092480,1762092540,-0.03000000000002956,1.0
cauldron_005,2025-11-02,1762093320,1762093440,-0.05499999999997841,2.0
cauldron_005,2025-11-02,1762095600,1762095780,-0.06800000000000066,3.0
cauldron_005,2025-11-02,1762096500,1762096560,-0.019999999999981807,1.0
cauldron_005,2025-11-02,1762097400,1762097520,-0.06999999999999318,2.0
cauldron_005,2025-11-02,1762097700,1762097820,-0.044999999999987494,2.0
cauldron_005,2025-11-02,1762098840,1762098900,-0.05999999999994542,1.0
cauldron_005,2025-11-02,1762099500,1762099620,-0.019999999999981807,2.0
cauldron_005,2025-11-02,1762100880,1762111680,-0.46000000000000024,180.0
cauldron_005,2025-11-02,1762111860,1762111920,-0.009999999999990903,1.0
cauldron_005,2025-11-02,1762114740,1762114860,-0.024999999999977263,2.0
cauldron_005,2025-11-02,1762117080,1762117140,-0.05000000000001136,1.0
cauldron_005,2025-11-02,1762117380,1762117440,-0.02000000000003865,1.0
cauldron_005,2025-11-02,1762117860,1762117920,-0.02000000000003865,1.0
cauldron_005,2025-11-02,1762119660,1762119720,-0.02999999999997271,1.0
cauldron_005,2025-11-02,1762121280,1762132200,-0.4599198146828225,182.0
cauldron_005,2025-11-03,1762139580,1762139640,-0.02000000000001023,1.0
cauldron_005,2025-11-03,1762145340,1762145400,-0.010000000000019325,1.0
cauldron_005,2025-11-03,1762148100,1762148160,-0.019999999999981807,1.0
cauldron_005,2025-11-03,1762155300,1762155360,-0.02000000000001023,1.0
cauldron_005,2025-11-03,1762159140,1762159260,-0.015000000000000567,2.0
cauldron_005,2025-11-03,1762161000,1762161060,-0.050000000000011355,1.0
cauldron_005,2025-11-03,1762165140,1762165200,-0.03000000000000114,1.0
cauldron_005,2025-11-03,1762166700,1762166760,-0.019999999999981807,1.0
cauldron_005,2025-11-03,1762169040,1762169100,-0.040000000000020464,1.0
cauldron_005,2025-11-03,1762170000,1762170060,-0.009999999999990903,1.0
cauldron_005,2025-11-03,1762171020,1762171080,-0.04999999999998293,1.0
cauldron_005,2025-11-03,1762174800,1762174860,-0.04000000000002046,1.0
cauldron_005,2025-11-03,1762175580,1762175640,-0.010000000000047747,1.0
cauldron_005,2025-11-03,1762178820,1762178880,-0.02000000000003865,1.0
cauldron_005,2025-11-03,1762183620,1762183680,-0.02999999999997271,1.0
cauldron_005,2025-11-03,1762188720,1762188780,-0.02000000000003865,1.0
cauldron_005,2025-11-03,1762190700,1762190760,-0.009999999999990903,1.0
cauldron_005,2025-11-03,1762192140,1762192200,-0.019999999999981807,1.0
cauldron_005,2025-11-03,1762192320,1762192380,-0.009999999999990903,1.0
cauldron_005,2025-11-03,1762192500,1762198920,-0.3999999999999998,107.0
cauldron_005,2025-11-03,1762199700,1762199760,-0.039999999999992035,1.0
cauldron_005,2025-11-03,1762202280,1762202340,-0.03999999999999205,1.0
cauldron_005,2025-11-03,1762202520,1762202580,-0.02000000000001023,1.0
cauldron_005,2025-11-03,1762203240,1762203300,-0.009999999999990903,1.0
cauldron_005,2025-11-03,1762205160,1762205220,-0.009999999999990903,1.0
cauldron_005,2025-11-03,1762209120,1762209360,-0.037999999999999534,4.0
cauldron_005,2025-11-04,1762216380,1762216440,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762217160,1762217280,-0.03499999999999659,2.0
cauldron_005,2025-11-04,1762221000,1762221180,-0.02799999999999157,3.0
cauldron_005,2025-11-04,1762222260,1762222320,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762227660,1762227720,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762228740,1762228800,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762230540,1762230600,-0.02999999999997271,1.0
cauldron_005,2025-11-04,1762231740,1762231800,-0.03000000000002956,1.0
cauldron_005,2025-11-04,1762233420,1762233540,-0.020000000000010232,2.0
cauldron_005,2025-11-04,1762234860,1762234980,-0.009999999999990903,2.0
cauldron_005,2025-11-04,1762236420,1762236480,-0.04000000000002046,1.0
cauldron_005,2025-11-04,1762236900,1762236960,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762238520,1762238580,-0.05000000000001136,1.0
cauldron_005,2025-11-04,1762239480,1762239540,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762239720,1762239780,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762242900,1762243020,-0.04499999999998749,2.0
cauldron_005,2025-11-04,1762243440,1762243500,-0.049999999999954525,1.0
cauldron_005,2025-11-04,1762244280,1762244340,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762245840,1762245900,-0.04000000000002046,1.0
cauldron_005,2025-11-04,1762246260,1762246320,-0.03999999999996361,1.0
cauldron_005,2025-11-04,1762248600,1762248660,-0.03000000000002956,1.0
cauldron_005,2025-11-04,1762252380,1762252440,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762255260,1762255320,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762256340,1762256460,-0.07500000000001704,2.0
cauldron_005,2025-11-04,1762258320,1762258380,-0.07000000000005002,1.0
cauldron_005,2025-11-04,1762258860,1762258920,-0.06000000000000228,1.0
cauldron_005,2025-11-04,1762262160,1762262220,-0.06999999999999318,1.0
cauldron_005,2025-11-04,1762263120,1762263180,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762265100,1762265340,-0.051999999999998166,4.0
cauldron_005,2025-11-04,1762266060,1762266120,-0.08999999999997498,1.0
cauldron_005,2025-11-04,1762267740,1762278540,-0.4600000000000002,180.0
cauldron_005,2025-11-04,1762278960,1762279020,-0.03000000000000114,1.0
cauldron_005,2025-11-04,1762281240,1762281300,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762281600,1762281660,-0.03000000000000114,1.0
cauldron_005,2025-11-04,1762284720,1762284780,-0.02000000000001023,1.0
cauldron_005,2025-11-04,1762288080,1762288140,-0.02000000000001023,1.0
cauldron_005,2025-11-04,1762295520,1762295580,-0.04000000000002046,1.0
cauldron_005,2025-11-04,1762299420,1762299480,-0.009999999999990903,1.0
cauldron_005,2025-11-04,1762300080,1762300140,-0.04000000000002046,1.0
cauldron_005,2025-11-04,1762300560,1762311360,-0.4600000000000002,180.0
cauldron_005,2025-11-05,1762316160,1762316220,-0.019999999999981807,1.0
cauldron_005,2025-11-05,1762323300,1762323360,-0.02000000000001023,1.0
cauldron_005,2025-11-05,1762334820,1762334880,-0.03000000000000114,1.0
cauldron_005,2025-11-05,1762346160,1762346220,-0.03999999999999205,1.0
cauldron_005,2025-11-05,1762346880,1762347000,-0.03499999999999659,2.0
cauldron_005,2025-11-05,1762351200,1762351260,-0.010000000000019325,1.0
cauldron_005,2025-11-05,1762352640,1762352700,-0.02000000000001023,1.0
cauldron_005,2025-11-05,1762357380,1762357440,-0.010000000000019325,1.0
cauldron_005,2025-11-05,1762358700,1762358760,-0.009999999999990903,1.0
cauldron_005,2025-11-05,1762360860,1762360920,-0.039999999999992035,1.0
cauldron_005,2025-11-05,1762364880,1762364940,-0.019999999999981807,1.0
cauldron_005,2025-11-05,1762367460,1762367520,-0.02000000000003865,1.0
cauldron_005,2025-11-05,1762368180,1762368240,-0.03999999999996361,1.0
cauldron_005,2025-11-05,1762370700,1762370760,-0.009999999999990903,1.0
cauldron_005,2025-11-05,1762373940,1762374000,-0.010000000000047747,1.0
cauldron_005,2025-11-05,1762376520,1762376580,-0.009999999999990903,1.0
cauldron_005,2025-11-05,1762377480,1762377540,-0.03999999999996361,1.0
cauldron_005,2025-11-05,1762379280,1762379340,-0.05000000000001136,1.0
cauldron_005,2025-11-05,1762379460,1762379580,-0.06000000000000227,2.0
cauldron_005,2025-11-05,1762379880,1762379940,-0.03000000000002956,1.0
cauldron_005,2025-11-05,1762385640,1762385700,-0.05000000000001136,1.0
cauldron_005,2025-11-05,1762386060,1762386120,-0.03000000000002956,1.0
cauldron_005,2025-11-05,1762387080,1762387140,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762387500,1762387560,-0.03999999999996361,1.0
cauldron_005,2025-11-06,1762388520,1762388580,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762388760,1762388820,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762389060,1762389120,-0.019999999999981807,1.0
cauldron_005,2025-11-06,1762390200,1762390260,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762391340,1762391400,-0.06999999999999318,1.0
cauldron_005,2025-11-06,1762392840,1762392900,-0.02999999999997271,1.0
cauldron_005,2025-11-06,1762394340,1762394400,-0.03000000000002956,1.0
cauldron_005,2025-11-06,1762394520,1762394580,-0.07000000000005002,1.0
cauldron_005,2025-11-06,1762398300,1762398420,-0.014999999999986356,2.0
cauldron_005,2025-11-06,1762399260,1762399320,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762401000,1762401060,-0.04000000000002046,1.0
cauldron_005,2025-11-06,1762402380,1762402500,-0.03000000000000114,2.0
cauldron_005,2025-11-06,1762403280,1762403400,-0.04499999999998749,2.0
cauldron_005,2025-11-06,1762406880,1762406940,-0.02000000000003865,1.0
cauldron_005,2025-11-06,1762412400,1762412460,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762415160,1762415220,-0.019999999999981807,1.0
cauldron_005,2025-11-06,1762417560,1762417680,-0.07499999999998863,2.0
cauldron_005,2025-11-06,1762419780,1762419840,-0.07999999999998407,1.0
cauldron_005,2025-11-06,1762420140,1762420260,-0.05499999999997839,2.0
cauldron_005,2025-11-06,1762422840,1762422960,-0.03499999999999659,2.0
cauldron_005,2025-11-06,1762423560,1762423620,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762424580,1762424640,-0.03000000000002956,1.0
cauldron_005,2025-11-06,1762424760,1762424820,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762425120,1762425180,-0.06999999999999318,1.0
cauldron_005,2025-11-06,1762426080,1762426260,-0.06299999999999951,3.0
cauldron_005,2025-11-06,1762426680,1762426800,-0.04999999999998295,2.0
cauldron_005,2025-11-06,1762428240,1762428300,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762428900,1762428960,-0.019999999999981807,1.0
cauldron_005,2025-11-06,1762429080,1762429140,-0.06000000000000228,1.0
cauldron_005,2025-11-06,1762429860,1762429980,-0.024999999999977263,2.0
cauldron_005,2025-11-06,1762430820,1762430880,-0.0799999999999841,1.0
cauldron_005,2025-11-06,1762431540,1762431600,-0.08000000000004093,1.0
cauldron_005,2025-11-06,1762432140,1762432260,-0.050000000000011376,2.0
cauldron_005,2025-11-06,1762432440,1762432500,-0.0799999999999841,1.0
cauldron_005,2025-11-06,1762432680,1762432860,-0.03399999999998611,3.0
cauldron_005,2025-11-06,1762433400,1762433460,-0.06999999999999318,1.0
cauldron_005,2025-11-06,1762435740,1762435800,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762436460,1762436640,-0.04300000000000066,3.0
cauldron_005,2025-11-06,1762437600,1762437720,-0.0549999999999784,2.0
cauldron_005,2025-11-06,1762437840,1762437900,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762439280,1762439340,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762439700,1762439760,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762440420,1762440480,-0.04000000000002046,1.0
cauldron_005,2025-11-06,1762440900,1762440960,-0.05000000000001136,1.0
cauldron_005,2025-11-06,1762441920,1762442100,-0.037999999999999534,3.0
cauldron_005,2025-11-06,1762443480,1762443660,-0.07600000000001045,3.0
cauldron_005,2025-11-06,1762444620,1762444740,-0.05500000000000683,2.0
cauldron_005,2025-11-06,1762444860,1762455660,-0.4600000000000002,180.0
cauldron_005,2025-11-06,1762458900,1762458960,-0.03999999999996361,1.0
cauldron_005,2025-11-06,1762459740,1762459800,-0.04000000000002046,1.0
cauldron_005,2025-11-06,1762460520,1762460580,-0.009999999999990903,1.0
cauldron_005,2025-11-06,1762462020,1762462080,-0.03000000000002956,1.0
cauldron_005,2025-11-06,1762462200,1762462260,-0.019999999999981807,1.0
cauldron_005,2025-11-06,1762469100,1762469160,-0.009999999999990903,1.0
cauldron_005,2025-11-06,1762469640,1762469700,-0.06999999999999318,1.0
cauldron_005,2025-11-06,1762472220,1762472280,-0.009999999999990903,1.0
cauldron_005,2025-11-06,1762472820,1762472880,-0.019999999999981807,1.0
cauldron_005,2025-11-06,1762473180,1762473240,-0.03000000000002956,1.0
cauldron_005,2025-11-07,1762478280,1762478340,-0.06000000000000228,1.0
cauldron_005,2025-11-07,1762478460,1762478520,-0.03999999999996361,1.0
cauldron_005,2025-11-07,1762479000,1762479060,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762479180,1762479240,-0.06000000000000228,1.0
cauldron_005,2025-11-07,1762482120,1762482180,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762482780,1762482900,-0.06499999999999773,2.0
cauldron_005,2025-11-07,1762483200,1762483260,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762484280,1762484400,-0.014999999999986356,2.0
cauldron_005,2025-11-07,1762485480,1762485660,-0.02799999999999726,3.0
cauldron_005,2025-11-07,1762486620,1762486680,-0.010000000000047747,1.0
cauldron_005,2025-11-07,1762487460,1762498260,-0.4600000000000002,180.0
cauldron_005,2025-11-07,1762501080,1762501140,-0.009999999999990903,1.0
cauldron_005,2025-11-07,1762501320,1762501380,-0.02000000000001023,1.0
cauldron_005,2025-11-07,1762507020,1762507080,-0.040000000000020464,1.0
cauldron_005,2025-11-07,1762507860,1762507980,-0.015000000000000567,2.0
cauldron_005,2025-11-07,1762514220,1762514400,-0.016000000000005336,3.0
cauldron_005,2025-11-07,1762517820,1762517940,-0.015000000000000567,2.0
cauldron_005,2025-11-07,1762519860,1762519920,-0.010000000000019325,1.0
cauldron_005,2025-11-07,1762520700,1762520760,-0.009999999999990903,1.0
cauldron_005,2025-11-07,1762522800,1762522920,-0.030000000000001133,2.0
cauldron_005,2025-11-07,1762523640,1762523760,-0.030000000000001133,2.0
cauldron_005,2025-11-07,1762525320,1762525380,-0.05000000000001136,1.0
cauldron_005,2025-11-07,1762527600,1762527660,-0.03000000000002956,1.0
cauldron_005,2025-11-07,1762528920,1762528980,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762531500,1762531560,-0.04000000000002046,1.0
cauldron_005,2025-11-07,1762532460,1762532700,-0.020999999999997954,4.0
cauldron_005,2025-11-07,1762535820,1762535880,-0.03000000000002956,1.0
cauldron_005,2025-11-07,1762537860,1762537920,-0.04000000000002046,1.0
cauldron_005,2025-11-07,1762539420,1762539480,-0.009999999999990903,1.0
cauldron_005,2025-11-07,1762541760,1762541880,-0.03499999999999659,2.0
cauldron_005,2025-11-07,1762543200,1762543260,-0.05000000000001136,1.0
cauldron_005,2025-11-07,1762543560,1762543620,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762545180,1762545240,-0.06000000000000228,1.0
cauldron_005,2025-11-07,1762546560,1762546680,-0.039999999999992035,2.0
cauldron_005,2025-11-07,1762547580,1762547640,-0.009999999999990903,1.0
cauldron_005,2025-11-07,1762547940,1762548000,-0.02999999999997271,1.0
cauldron_005,2025-11-07,1762553280,1762553340,-0.02999999999997271,1.0
cauldron_005,2025-11-07,1762554540,1762554720,-0.04699999999999703,3.0
cauldron_005,2025-11-07,1762555860,1762555920,-0.019999999999981807,1.0
cauldron_005,2025-11-07,1762556820,1762556940,-0.03499999999999659,2.0
cauldron_005,2025-11-07,1762558200,1762558260,-0.049999999999954525,1.0
cauldron_005,2025-11-08,1762561140,1762561200,-0.06000000000000228,1.0
cauldron_005,2025-11-08,1762561320,1762561380,-0.04000000000002046,1.0
cauldron_005,2025-11-08,1762566600,1762566720,-0.06000000000000227,2.0
cauldron_005,2025-11-08,1762568280,1762568400,-0.05499999999997839,2.0
cauldron_005,2025-11-08,1762570200,1762570320,-0.039999999999992035,2.0
cauldron_005,2025-11-08,1762574340,1762574400,-0.0799999999999841,1.0
cauldron_005,2025-11-08,1762575420,1762575480,-0.06000000000000228,1.0
cauldron_005,2025-11-08,1762575780,1762575840,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762579500,1762579560,-0.06999999999999318,1.0
cauldron_005,2025-11-08,1762579680,1762579800,-0.039999999999992035,2.0
cauldron_005,2025-11-08,1762580760,1762580820,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762583640,1762583700,-0.02000000000003865,1.0
cauldron_005,2025-11-08,1762584240,1762584360,-0.04499999999998749,2.0
cauldron_005,2025-11-08,1762586100,1762586160,-0.0799999999999841,1.0
cauldron_005,2025-11-08,1762586400,1762586460,-0.03000000000002956,1.0
cauldron_005,2025-11-08,1762586580,1762586640,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762588500,1762588560,-0.03999999999996361,1.0
cauldron_005,2025-11-08,1762589040,1762589100,-0.06000000000000228,1.0
cauldron_005,2025-11-08,1762589700,1762589760,-0.08000000000004093,1.0
cauldron_005,2025-11-08,1762589880,1762590120,-0.03700000000001181,4.0
cauldron_005,2025-11-08,1762590840,1762590900,-0.03999999999996361,1.0
cauldron_005,2025-11-08,1762593600,1762593660,-0.03999999999996361,1.0
cauldron_005,2025-11-08,1762594320,1762594380,-0.06999999999999318,1.0
cauldron_005,2025-11-08,1762594680,1762594740,-0.02999999999997271,1.0
cauldron_005,2025-11-08,1762594920,1762594980,-0.04000000000002046,1.0
cauldron_005,2025-11-08,1762597800,1762597920,-0.06999999999999318,2.0
cauldron_005,2025-11-08,1762598280,1762598340,-0.04000000000002046,1.0
cauldron_005,2025-11-08,1762599120,1762599180,-0.03000000000002956,1.0
cauldron_005,2025-11-08,1762600260,1762600440,-0.06899999999999407,3.0
cauldron_005,2025-11-08,1762600740,1762600800,-0.019999999999981807,1.0
cauldron_005,2025-11-08,1762601040,1762601100,-0.08000000000004093,1.0
cauldron_005,2025-11-08,1762601280,1762601460,-0.04000000000000339,3.0
cauldron_005,2025-11-08,1762602360,1762602420,-0.09999999999996587,1.0
cauldron_005,2025-11-08,1762603680,1762603740,-0.07999999999998407,1.0
cauldron_005,2025-11-08,1762606680,1762606740,-0.10000000000002271,1.0
cauldron_005,2025-11-08,1762607340,1762607520,-0.06999999999999315,3.0
cauldron_005,2025-11-08,1762607700,1762607820,-0.08000000000001249,2.0
cauldron_005,2025-11-08,1762608300,1762608360,-0.03000000000002956,1.0
cauldron_005,2025-11-08,1762608540,1762608600,-0.08999999999997498,1.0
cauldron_005,2025-11-08,1762608720,1762608780,-0.08000000000004093,1.0
cauldron_005,2025-11-08,1762609560,1762609680,-0.010000000000019325,2.0
cauldron_005,2025-11-08,1762610760,1762610880,-0.06999999999999316,2.0
cauldron_005,2025-11-08,1762612140,1762612200,-0.11000000000001361,1.0
cauldron_005,2025-11-08,1762613220,1762613280,-0.09000000000003183,1.0
cauldron_005,2025-11-08,1762613940,1762614000,-0.11000000000001361,1.0
cauldron_005,2025-11-08,1762614240,1762614300,-0.06000000000000228,1.0
cauldron_005,2025-11-08,1762614420,1762614660,-0.0630000000000052,4.0
cauldron_005,2025-11-08,1762615740,1762615860,-0.06000000000000227,2.0
cauldron_005,2025-11-08,1762616580,1762616640,-0.07999999999998407,1.0
cauldron_005,2025-11-08,1762617240,1762617300,-0.0799999999999841,1.0
cauldron_005,2025-11-08,1762618440,1762618500,-0.0799999999999841,1.0
cauldron_005,2025-11-08,1762618620,1762618740,-0.07500000000001704,2.0
cauldron_005,2025-11-08,1762619280,1762619460,-0.09200000000001292,3.0
cauldron_005,2025-11-08,1762619880,1762619940,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762620060,1762620120,-0.09000000000003183,1.0
cauldron_005,2025-11-08,1762624860,1762625100,-0.08699999999999475,4.0
cauldron_005,2025-11-08,1762625460,1762625580,-0.08500000000000796,2.0
cauldron_005,2025-11-08,1762625820,1762625880,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762626660,1762626720,-0.049999999999954525,1.0
cauldron_005,2025-11-08,1762627500,1762627560,-0.07000000000005002,1.0
cauldron_005,2025-11-08,1762627860,1762627920,-0.06999999999999318,1.0
cauldron_005,2025-11-08,1762628340,1762628400,-0.03999999999996361,1.0
cauldron_005,2025-11-08,1762628700,1762628820,-0.07000000000002159,2.0
cauldron_005,2025-11-08,1762629120,1762629180,-0.11000000000001361,1.0
cauldron_005,2025-11-08,1762629480,1762629540,-0.03000000000002956,1.0
cauldron_005,2025-11-08,1762630500,1762630560,-0.06999999999999318,1.0
cauldron_005,2025-11-08,1762630680,1762630740,-0.04000000000002046,1.0
cauldron_005,2025-11-08,1762633200,1762633260,-0.05000000000001136,1.0
cauldron_005,2025-11-08,1762633800,1762633860,-0.11000000000001361,1.0
cauldron_005,2025-11-08,1762634940,1762635000,-0.06999999999999318,1.0
cauldron_005,2025-11-08,1762635960,1762636020,-0.019999999999981807,1.0
cauldron_005,2025-11-08,1762636800,1762636920,-0.08000000000001249,2.0
cauldron_005,2025-11-08,1762637400,1762637460,-0.05000000000001136,1.0
cauldron_005,2025-11-08,1762638360,1762638480,-0.09999999999999429,2.0
cauldron_005,2025-11-08,1762638960,1762639080,-0.08500000000000796,2.0
cauldron_005,2025-11-08,1762639200,1762639260,-0.009999999999990903,1.0
cauldron_005,2025-11-08,1762640280,1762651080,-0.4600000000000002,180.0
cauldron_005,2025-11-09,1762651800,1762651860,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762653420,1762653480,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762654920,1762654980,-0.04000000000002046,1.0
cauldron_005,2025-11-09,1762655460,1762655520,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762656960,1762657020,-0.03000000000002956,1.0
cauldron_005,2025-11-09,1762658160,1762658220,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762658460,1762658520,-0.0799999999999841,1.0
cauldron_005,2025-11-09,1762658640,1762658760,-0.03500000000002501,2.0
cauldron_005,2025-11-09,1762659960,1762660020,-0.06999999999999318,1.0
cauldron_005,2025-11-09,1762660740,1762660800,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762664460,1762664520,-0.03999999999996361,1.0
cauldron_005,2025-11-09,1762668060,1762668120,-0.03000000000002956,1.0
cauldron_005,2025-11-09,1762668540,1762668660,-0.04500000000001591,2.0
cauldron_005,2025-11-09,1762668780,1762668840,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762669320,1762669380,-0.03000000000002956,1.0
cauldron_005,2025-11-09,1762671240,1762671300,-0.019999999999981807,1.0
cauldron_005,2025-11-09,1762673100,1762673160,-0.08000000000004093,1.0
cauldron_005,2025-11-09,1762675080,1762675140,-0.0799999999999841,1.0
cauldron_005,2025-11-09,1762676340,1762676400,-0.06999999999999318,1.0
cauldron_005,2025-11-09,1762677180,1762677300,-0.07499999999998863,2.0
cauldron_005,2025-11-09,1762678260,1762678320,-0.010000000000047747,1.0
cauldron_005,2025-11-09,1762680240,1762680360,-0.08000000000001249,2.0
cauldron_005,2025-11-09,1762680540,1762680660,-0.03499999999999659,2.0
cauldron_005,2025-11-09,1762681140,1762681200,-0.03999999999996361,1.0
cauldron_005,2025-11-09,1762681320,1762681440,-0.07000000000002159,2.0
cauldron_005,2025-11-09,1762682160,1762682220,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762683240,1762683300,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762683420,1762683540,-0.05000000000001136,2.0
cauldron_005,2025-11-09,1762683900,1762684020,-0.02500000000000568,2.0
cauldron_005,2025-11-09,1762684320,1762684380,-0.04000000000002046,1.0
cauldron_005,2025-11-09,1762684800,1762684860,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762685760,1762685820,-0.03000000000002956,1.0
cauldron_005,2025-11-09,1762686480,1762686540,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762689300,1762689360,-0.09999999999996587,1.0
cauldron_005,2025-11-09,1762689480,1762689540,-0.10000000000002271,1.0
cauldron_005,2025-11-09,1762689780,1762689840,-0.08999999999997498,1.0
cauldron_005,2025-11-09,1762691400,1762691460,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762692060,1762692120,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762692240,1762692300,-0.10000000000002271,1.0
cauldron_005,2025-11-09,1762692480,1762692540,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762694460,1762694580,-0.06000000000000228,2.0
cauldron_005,2025-11-09,1762694880,1762695000,-0.08000000000001249,2.0
cauldron_005,2025-11-09,1762695600,1762695840,-0.07300000000000748,4.0
cauldron_005,2025-11-09,1762697700,1762697760,-0.06999999999999318,1.0
cauldron_005,2025-11-09,1762698660,1762698720,-0.03000000000002956,1.0
cauldron_005,2025-11-09,1762699620,1762699740,-0.03999999999999205,2.0
cauldron_005,2025-11-09,1762699920,1762699980,-0.10000000000002271,1.0
cauldron_005,2025-11-09,1762701120,1762701180,-0.04000000000002046,1.0
cauldron_005,2025-11-09,1762701300,1762701360,-0.08999999999997498,1.0
cauldron_005,2025-11-09,1762701660,1762701720,-0.07999999999998407,1.0
cauldron_005,2025-11-09,1762702380,1762702560,-0.05500000000000679,3.0
cauldron_005,2025-11-09,1762702800,1762702860,-0.049999999999954525,1.0
cauldron_005,2025-11-09,1762703220,1762703280,-0.03999999999996361,1.0
cauldron_005,2025-11-09,1762703580,1762703640,-0.0799999999999841,1.0
cauldron_005,2025-11-09,1762703820,1762703880,-0.009999999999990903,1.0
cauldron_005,2025-11-09,1762704900,1762704960,-0.019999999999981807,1.0
cauldron_005,2025-11-09,1762705560,1762705860,-0.07000000000000293,5.0
cauldron_005,2025-11-09,1762710540,1762710720,-0.06500000000000339,3.0
cauldron_005,2025-11-09,1762714020,1762714260,-0.06999999999999316,4.0
cauldron_005,2025-11-09,1762715280,1762715400,-0.04500000000001591,2.0
cauldron_005,2025-11-09,1762715640,1762715700,-0.11000000000001361,1.0
cauldron_005,2025-11-09,1762716660,1762716720,-0.019999999999981807,1.0
cauldron_005,2025-11-09,1762717200,1762717260,-0.09000000000003183,1.0
cauldron_005,2025-11-09,1762717980,1762718040,-0.04000000000002046,1.0
cauldron_005,2025-11-09,1762718400,1762718460,-0.010000000000047747,1.0
cauldron_005,2025-11-09,1762719600,1762719720,-0.02500000000000568,2.0
cauldron_005,2025-11-09,1762720320,1762720380,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762720800,1762720860,-0.12999999999999545,1.0
cauldron_005,2025-11-09,1762721400,1762721520,-0.06999999999999318,2.0
cauldron_005,2025-11-09,1762723860,1762723920,-0.06000000000000228,1.0
cauldron_005,2025-11-09,1762724280,1762724460,-0.04900000000000658,3.0
cauldron_005,2025-11-09,1762724880,1762725000,-0.04999999999998293,2.0
cauldron_005,2025-11-09,1762725480,1762725540,-0.05000000000001136,1.0
cauldron_005,2025-11-09,1762727160,1762727220,-0.06000000000000228,1.0
cauldron_005,2025-11-09,1762731060,1762731120,-0.12000000000000453,1.0
cauldron_005,2025-11-09,1762731300,1762731360,-0.02000000000003865,1.0
cauldron_006,2025-10-30,1761786120,1761786180,-0.02000000000001023,1.0
cauldron_006,2025-10-30,1761793500,1761793560,-0.02000000000001023,1.0
